to_node,from_node,Rating
2361,750,5.0
2361,202,5.0
2361,451,5.0
2361,191,4.0
2361,866,4.0
2370,649,5.0
2370,436,4.0
2378,743,6.0
2378,220,5.0
2378,886,5.0
2378,750,4.0
2378,955,4.0
2378,741,3.0
2378,460,3.0
2390,50,6.0
2390,220,5.0
2390,451,5.0
2390,882,3.0
2390,460,2.0
2391,255,3.0
2532,743,6.0
2532,413,6.0
2532,451,6.0
2532,460,5.0
2532,220,5.0
2532,592,3.0
2540,741,8.0
2540,750,6.0
2540,503,5.0
2540,939,4.0
2540,178,3.0
2540,882,3.0
2724,839,7.0
2724,990,6.4
2724,987,5.6
2724,220,5.0
2657,986,8.0
2657,481,6.0
2657,856,6.0
2657,899,5.0
2657,955,5.0
2657,413,5.0
2657,460,4.0
2664,852,6.0
2664,436,5.0
2664,200,5.0
2664,220,3.0
2676,331,7.0
2676,362,6.5
2676,436,6.0
2676,220,3.0
2705,743,7.0
2705,866,7.0
2705,903,7.0
2705,167,6.0
2705,980,5.0
2705,862,4.0
2730,886,9.0
2730,460,7.0
2730,852,6.0
2730,220,4.0
2730,866,3.0
2731,963,7.0
2731,197,6.0
2731,253,6.0
2733,750,8.0
2733,882,7.5
2733,436,7.0
2733,939,7.0
2733,481,7.0
2733,451,7.0
2733,109,6.5
2733,900,6.0
2733,955,6.0
2746,220,6.0
2746,331,5.0
2753,220,6.0
2753,499,5.666
2753,882,3.5
2756,331,6.5
2756,499,5.5
2756,202,5.0
2756,362,5.0
2756,220,4.0
2756,882,3.0
2762,963,7.0
2762,862,6.0
2549,853,6.0
2549,175,5.5
2549,451,5.0
2549,955,4.0
2549,743,3.0
2549,969,3.0
2550,750,6.0
2550,202,5.0
2550,872,4.0
2558,738,7.0
2558,481,7.0
2558,743,6.0
2558,201,6.0
2558,230,5.0
2572,451,6.0
2572,220,4.0
2577,862,6.0
2577,481,6.0
2577,980,5.0
2577,212,4.0
2577,881,4.0
2586,963,6.0
2586,426,6.0
2586,810,2.0
2609,436,6.0
2609,451,6.0
2609,939,5.5
2609,251,5.0
2626,193,7.5
2626,632,6.0
2626,748,5.0
2626,451,5.0
2626,750,4.0
2626,460,4.0
2626,436,3.0
2626,220,3.0
2630,451,6.0
2630,743,5.0
2630,460,4.0
2630,220,4.0
2630,419,3.0
2634,886,9.0
2634,669,8.0
2634,771,7.5
2634,422,5.0
2634,220,3.0
3814,518,6.0
3814,369,6.0
3814,220,5.0
3826,499,6.0
3826,513,5.0
3827,200,5.0
3827,220,5.0
3829,980,7.0
3829,866,6.0
3829,202,6.0
3830,220,4.0
3842,200,5.0
3842,202,4.0
3842,220,3.0
3844,436,5.0
3849,67,6.0
3849,220,5.0
3849,200,5.0
3849,977,3.0
3849,292,3.0
3863,220,6.0
3863,369,4.0
3863,882,2.5
3884,866,4.0
3884,202,4.0
3892,360,8.0
3892,993,7.0
3892,369,6.0
3892,882,5.0
3805,980,4.0
3805,903,3.0
3682,220,7.0
3682,200,5.0
3682,869,4.0
3687,963,7.0
3687,200,5.0
3687,273,1.0
3700,225,9.0
3716,369,9.0
3716,225,8.0
3716,486,8.0
3716,220,2.0
3772,503,9.0
3772,587,7.0
3772,903,7.0
3772,520,3.0
3719,886,7.0
3719,200,5.0
3719,499,5.0
3719,426,2.0
3719,963,1.0
3746,604,6.0
3746,200,5.0
3746,212,5.0
3759,200,5.0
3759,499,4.1
3759,980,3.0
3759,426,2.0
3759,862,1.5
3760,993,7.5
3760,324,6.0
3760,200,5.0
3760,362,5.0
3894,504,5.0
3894,232,5.0
3896,200,4.0
3896,220,4.0
4016,924,9.0
4016,508,8.0
4016,518,8.0
4016,882,7.0
4016,61,7.0
4016,539,7.0
4016,504,6.5
4016,832,6.0
4016,369,6.0
4022,436,8.0
4022,200,5.0
4025,220,5.0
4034,228,7.0
4034,209,7.0
4034,193,6.0
4034,955,3.5
4034,969,3.0
4034,635,3.0
4034,464,3.0
4038,642,6.0
4038,426,6.0
4038,289,4.0
4038,748,4.0
4038,675,3.6
4038,866,3.0
4038,980,3.0
4042,220,1.0
4064,963,5.0
4064,220,5.0
4064,426,4.0
4064,681,3.0
4012,508,7.0
4012,525,6.0
4012,835,5.0
4073,980,3.0
4073,862,2.5
4081,426,6.0
4081,200,4.0
4082,275,7.0
4082,881,6.0
4082,810,4.0
4097,220,4.0
4097,224,3.0
3951,220,6.0
3951,990,6.0
3951,451,6.0
3951,738,5.0
3951,866,5.0
3909,990,5.8
3909,771,2.5
3915,200,5.0
3915,220,3.0
3916,216,7.0
3916,426,7.0
3916,220,4.0
3916,810,2.0
3920,481,5.0
3920,124,4.0
3937,750,8.0
3937,82,6.0
3937,862,6.0
3937,980,6.0
3937,220,5.0
3937,597,2.0
3944,507,4.0
3944,862,3.0
3944,220,3.0
3944,980,3.0
3946,172,7.0
3946,886,7.0
3946,451,6.0
3946,220,4.0
3946,955,4.0
3946,460,3.0
4010,518,8.0
4010,504,7.0
4010,525,7.0
4010,924,6.0
3983,856,7.0
3983,968,6.0
3983,220,6.0
3983,451,6.0
3983,899,5.0
3983,890,5.0
3983,866,4.0
3989,132,6.0
3996,200,5.0
3996,888,3.0
3999,621,8.0
3999,738,6.0
3999,750,6.0
3999,477,6.0
3999,460,5.0
3999,899,5.0
3999,191,5.0
3999,202,5.0
3999,451,5.0
3999,866,4.0
3669,324,7.0
3669,510,6.5
3669,276,6.0
3669,832,6.0
3669,980,6.0
3669,291,5.0
3669,866,5.0
3669,220,4.0
3666,518,7.0
3666,499,5.5
3666,220,3.0
3650,518,6.0
3650,369,6.0
3650,980,5.0
3650,220,4.0
3371,943,5.0
3371,813,5.0
3371,955,4.0
3371,220,1.0
3376,515,7.0
3376,220,6.0
3376,369,4.0
3384,350,7.0
3384,369,7.0
3384,220,3.0
3398,980,4.0
3423,990,6.0
3423,903,3.0
3447,955,4.0
3447,220,2.0
3447,866,1.0
3451,882,2.0
3468,990,10.0
3468,200,6.0
3468,518,6.0
3468,882,3.0
3356,200,7.0
3356,324,7.0
3356,993,6.5
3356,980,6.0
3356,220,4.0
3355,481,6.0
3355,214,4.0
3306,864,6.9
3306,202,3.0
3306,253,2.0
3306,980,2.0
3266,197,4.0
3266,738,1.0
3268,451,5.0
3268,750,4.0
3268,422,4.0
3268,962,4.0
3268,967,3.9
3268,890,3.5
3268,743,3.0
3268,980,3.0
3297,230,4.0
3297,956,4.0
3297,939,4.0
3297,451,4.0
3297,866,2.0
3298,230,6.0
3298,191,5.0
3298,939,5.0
3298,743,4.0
3298,750,4.0
3298,436,3.0
3298,881,2.0
3354,521,8.0
3354,544,7.0
3354,924,6.0
3354,518,6.0
3354,525,6.0
3325,220,3.0
3329,220,7.0
3329,939,6.5
3329,738,6.0
3329,460,6.0
3329,451,6.0
3329,968,5.5
3329,436,5.0
3329,481,5.0
3329,901,4.0
3329,936,4.0
3329,743,3.0
3329,649,3.0
3329,230,2.0
3330,168,6.0
3330,451,6.0
3330,866,5.0
3330,220,5.0
3335,748,7.0
3335,451,6.0
3335,968,5.5
3335,899,5.0
3335,962,5.0
3335,866,4.0
3335,741,4.0
3335,936,4.0
3335,750,3.0
3338,167,7.0
3338,13,7.0
3338,743,6.0
3338,866,6.0
3338,890,6.0
3338,451,6.0
3338,939,5.0
3338,202,5.0
3338,460,4.0
3338,191,4.0
3342,220,3.0
3349,748,7.0
3349,230,6.0
3349,481,6.0
3349,201,6.0
3349,451,6.0
3349,750,5.0
3349,936,5.0
3349,436,4.0
3349,220,3.0
3349,460,3.0
3351,460,9.0
3351,220,5.0
3351,750,5.0
3351,202,3.0
3473,856,5.0
3473,873,4.0
3486,743,5.0
3486,202,4.75
3486,436,4.0
3598,882,5.0
3598,866,5.0
3598,220,5.0
3598,202,5.0
3598,220,4.0
3610,200,6.0
3610,980,4.0
3610,882,3.0
3610,291,3.0
3610,866,3.0
3610,220,3.0
3612,503,8.0
3612,265,7.0
3612,882,6.0
3612,220,5.0
3620,882,7.0
3620,866,7.0
3620,460,6.0
3620,202,6.0
3620,899,5.0
3620,607,4.0
3620,220,4.0
3628,460,8.0
3628,899,7.0
3628,436,6.0
3628,451,6.0
3628,454,6.0
3628,193,5.8
3628,191,5.0
3628,275,4.0
3628,196,4.0
3628,750,3.0
3629,224,4.0
3629,750,2.0
3634,882,6.5
3634,525,6.0
3639,420,8.0
3639,220,6.0
3649,220,5.0
3649,230,4.0
3649,882,4.0
3564,750,8.0
3564,189,7.0
3564,202,6.0
3564,866,4.0
3564,621,2.0
3501,873,5.0
3502,977,5.0
3502,299,4.5
3502,202,3.0
3502,220,3.0
3502,232,2.0
3503,201,5.0
3503,220,3.0
3503,232,2.0
3512,380,3.0
3524,882,3.0
3538,518,5.0
3538,750,1.0
3552,189,7.0
3552,886,7.0
3552,481,6.0
3552,200,5.0
3552,220,5.0
3557,220,3.0
2319,220,7.0
2319,451,7.0
2319,743,6.0
2319,460,5.0
2319,969,5.0
2319,970,5.0
2319,744,4.0
2315,548,6.0
2315,518,6.0
2315,980,5.0
2315,220,3.0
784,220,7.0
784,186,5.0
905,177,6.0
905,451,6.0
905,963,5.0
905,862,5.0
905,980,4.0
905,220,3.0
914,275,5.0
914,782,4.0
930,436,5.0
930,899,5.0
930,451,5.0
930,460,4.0
930,903,4.0
930,936,4.0
930,743,3.0
930,230,2.0
931,460,8.0
931,743,7.0
931,851,7.0
931,886,7.0
931,750,6.0
931,451,6.0
931,220,4.0
942,436,5.0
942,750,4.0
957,866,7.0
957,757,6.0
957,786,6.0
957,990,6.0
957,202,4.75
957,882,4.0
975,866,5.0
975,903,5.0
975,369,5.0
975,220,3.0
992,886,7.0
992,451,6.0
992,942,5.0
992,220,4.0
1019,220,4.0
1019,750,3.0
882,866,6.0
882,220,5.0
882,436,4.0
882,810,4.0
821,748,7.0
821,451,6.0
821,460,5.0
821,939,4.0
821,220,4.0
821,413,3.0
792,200,5.0
792,220,4.0
792,277,3.0
797,451,5.0
797,460,4.0
797,220,4.0
797,936,4.0
797,750,2.0
802,508,8.0
802,924,6.0
802,815,6.0
802,999,6.0
802,839,6.0
802,504,5.0
806,202,7.0
806,866,6.0
810,422,6.0
810,200,5.0
810,220,5.0
819,939,8.0
819,436,6.0
819,750,5.0
819,621,3.0
824,968,7.0
824,880,6.0
879,750,8.0
879,191,6.0
879,460,6.0
879,451,6.0
879,202,5.25
873,230,7.0
873,882,6.0
873,451,6.0
873,899,5.0
873,460,5.0
873,202,5.0
873,189,4.0
873,191,4.0
1027,699,6.0
1027,451,6.0
1027,460,5.0
1027,936,5.0
1027,866,3.0
1029,743,8.0
1029,191,6.0
1029,451,6.0
1029,936,5.0
1029,220,1.0
1033,539,7.0
1033,987,7.0
1033,924,6.0
1033,518,6.0
1033,815,5.0
1175,451,3.0
1175,635,1.0
1191,601,4.0
1200,436,4.0
1221,886,7.0
1221,955,4.0
1268,460,7.0
1268,365,5.0
1268,224,4.0
1079,513,7.0
1079,451,7.0
1047,513,9.0
1047,980,6.0
1047,601,2.0
1054,881,6.0
1054,481,6.0
1054,202,5.5
1054,869,4.0
1056,890,5.0
1056,856,5.0
1056,962,5.0
1056,451,5.0
1056,950,4.0
1056,436,2.0
1065,460,7.0
1065,743,6.0
1065,436,6.0
1065,230,6.0
1065,750,6.0
1065,196,6.0
1065,413,6.0
1065,939,6.0
1065,936,6.0
1065,451,6.0
1065,890,5.0
1076,460,8.0
1076,743,7.0
1076,451,7.0
1076,750,6.0
1076,201,6.0
1076,741,5.0
1076,220,5.0
1077,743,7.0
1077,451,7.0
1077,220,6.0
1077,968,6.0
1077,168,5.0
1077,750,4.0
1084,899,7.0
1084,28,5.2
1084,460,5.0
1084,201,5.0
1084,743,4.0
1084,621,4.0
1084,750,3.0
1084,942,3.0
1084,230,2.0
1090,890,6.0
1090,167,6.0
1090,955,5.0
1090,451,5.0
1090,864,4.4
1090,970,4.0
1090,230,2.0
1090,109,2.0
1090,750,2.0
1090,969,2.0
1090,744,2.0
1090,881,2.0
1093,750,6.0
1093,188,6.0
1093,649,6.0
1093,481,6.0
1093,193,5.8
1093,451,5.0
1093,460,4.0
1093,866,4.0
1093,202,4.0
1093,936,4.0
1093,187,3.0
1109,743,6.0
1109,193,6.0
1109,451,6.0
1109,202,5.0
1109,866,3.0
1120,626,7.0
1120,460,6.0
1120,192,6.0
1120,188,6.0
1120,391,6.0
1120,649,6.0
1120,451,6.0
1120,436,5.0
1120,230,2.0
1127,881,4.0
1127,220,4.0
1277,866,3.0
328,220,6.0
328,866,5.0
328,202,5.0
328,888,2.0
345,460,9.0
345,939,7.0
345,881,6.0
345,866,6.0
345,202,6.0
345,869,5.0
373,859,6.5
373,866,6.0
373,220,6.0
373,869,5.0
373,881,4.0
391,276,6.0
391,443,6.0
391,856,5.0
391,188,4.5
391,191,4.0
391,451,4.0
391,935,2.0
412,882,7.5
412,899,7.0
412,413,7.0
412,420,6.0
412,743,4.0
412,621,4.0
412,869,4.0
412,220,4.0
412,436,3.0
415,230,9.0
415,899,7.0
415,436,6.0
415,167,6.0
415,451,6.0
415,743,4.0
415,481,4.0
451,881,6.0
451,197,6.0
451,191,4.0
451,750,3.0
496,436,6.0
496,451,5.0
496,633,4.0
496,460,3.0
496,743,1.0
501,436,8.0
501,886,7.0
501,217,6.5
501,460,6.0
501,750,6.0
501,866,6.0
501,743,5.0
501,196,5.0
501,231,4.0
501,881,4.0
512,213,7.0
512,220,7.0
512,878,7.0
512,547,6.0
512,426,5.0
529,743,6.0
21,882,6.0
21,518,6.0
53,990,7.7
53,936,7.0
53,202,6.25
53,750,6.0
53,866,5.0
53,460,5.0
53,414,3.0
69,980,8.0
69,499,6.0
69,886,5.0
226,743,7.0
226,197,6.0
226,202,5.75
246,369,5.0
246,220,5.0
246,866,4.0
246,436,2.0
275,192,2.0
727,508,7.0
727,980,6.5
727,504,6.0
727,866,6.0
727,525,6.0
727,831,5.0
727,848,5.0
727,369,5.0
727,220,4.0
721,941,6.0
721,220,6.0
728,987,10.0
728,518,8.0
728,324,7.0
728,995,7.0
728,997,7.0
728,924,6.0
728,835,6.0
762,202,5.0
762,882,3.0
762,869,2.0
762,621,1.0
775,675,7.5
775,520,6.0
775,436,4.0
775,881,4.0
775,738,4.0
676,750,5.0
582,451,6.0
582,460,4.0
582,866,4.0
587,990,7.7
587,451,7.0
587,621,6.0
587,202,5.25
601,743,6.0
601,460,5.5
601,750,5.0
601,460,5.0
601,220,5.0
601,451,5.0
601,866,4.0
601,230,3.0
604,741,6.0
604,866,6.0
604,451,6.0
604,413,5.0
604,460,4.0
604,743,3.0
611,525,6.0
611,882,5.0
611,202,5.0
611,621,4.0
611,220,4.0
617,743,7.0
617,109,7.0
617,460,5.0
617,436,4.0
617,230,2.0
617,187,2.0
666,903,5.0
666,277,4.0
630,864,7.9
652,178,7.0
652,230,7.0
652,621,5.0
652,460,5.0
652,750,5.0
652,930,5.0
652,719,5.0
652,451,5.0
652,413,4.0
652,936,4.0
663,882,5.5
663,955,4.0
1274,955,3.5
1989,220,6.0
1989,200,5.0
1989,518,5.0
1989,882,2.0
1989,750,2.0
1994,220,6.0
1994,749,5.0
1994,866,3.0
1996,220,5.0
2012,230,6.0
2012,451,5.0
2012,460,3.0
2012,188,3.0
2014,743,6.0
2014,750,6.0
2014,413,5.0
2014,451,4.0
2014,460,2.0
2026,451,6.0
2026,481,5.0
2026,191,4.0
2030,178,7.0
2030,743,6.0
2030,978,5.0
2030,230,3.0
2031,543,7.0
2031,499,7.0
2031,232,6.0
2031,200,5.0
2031,903,3.0
2033,451,4.0
2033,220,3.0
2033,939,2.0
2033,750,1.0
2066,750,7.0
2066,202,6.75
2066,422,5.0
2066,451,5.0
2066,220,4.0
2066,936,4.0
2066,743,3.0
2066,460,3.0
2068,193,6.2
2068,436,6.0
2068,191,5.0
2068,939,5.0
2068,451,5.0
2068,866,4.0
2068,899,3.0
2074,741,5.0
2074,481,5.0
2074,750,3.0
2074,220,3.0
1977,197,6.0
1977,481,5.0
1977,451,5.0
1977,460,4.0
1977,955,4.0
1977,869,3.0
1977,750,2.0
1975,939,6.0
1975,882,5.0
1975,193,5.0
1975,750,5.0
1975,168,5.0
1975,866,3.0
1913,202,5.25
1913,460,5.0
1913,750,5.0
1913,866,3.0
1935,443,7.0
1935,935,6.0
1935,856,5.0
1935,451,5.0
1935,866,3.0
1952,481,9.0
1952,220,6.0
1952,936,6.0
1952,451,6.0
1952,743,5.0
1952,750,4.0
1952,744,4.0
1952,970,4.0
1952,969,3.0
1952,866,3.0
2097,324,6.0
2097,995,5.0
2097,220,3.0
2209,220,5.0
2230,968,8.0
2230,741,7.0
2230,738,7.0
2230,451,7.0
2230,230,2.0
2232,460,9.0
2232,941,8.0
2232,738,7.0
2232,899,6.0
2232,881,5.0
2260,515,7.0
2260,839,7.0
2260,499,6.5
2260,924,6.0
2260,835,6.0
2260,999,5.0
2283,886,9.0
2283,903,6.0
2283,202,5.0
2283,200,4.0
2283,499,3.5
2299,525,7.0
2299,882,6.0
2299,202,6.0
2299,854,6.0
2299,220,5.0
2299,995,4.0
2299,810,4.0
2306,422,6.0
2306,665,6.0
2306,436,5.0
2306,886,5.0
2306,955,4.0
2306,962,4.0
2306,813,3.0
2306,220,3.0
2101,990,6.6
2101,200,5.0
2101,202,5.0
2101,220,4.0
2101,220,3.0
2103,748,7.0
2103,436,6.0
2103,852,5.0
2103,220,5.0
2111,422,7.0
2111,743,6.0
2111,481,6.0
2111,201,6.0
2111,191,5.0
2111,220,5.0
2111,451,5.0
2111,460,3.0
2120,681,4.0
2120,903,1.0
2172,903,7.0
2172,212,6.0
2172,200,5.0
2172,669,5.0
1871,869,5.0
1871,413,4.0
1871,743,3.0
1871,881,3.0
1871,191,2.0
1871,460,2.0
1862,750,6.0
1862,743,5.0
1862,451,5.0
1862,460,4.0
1862,202,4.0
1862,179,3.0
1550,900,5.0
1550,882,2.5
1550,277,2.0
1557,200,7.0
1557,282,7.0
1557,832,7.0
1557,523,5.0
1567,422,9.0
1567,866,6.0
1567,202,5.25
1567,460,5.0
1567,750,5.0
1567,220,5.0
1567,869,4.0
1610,993,6.0
1610,990,5.0
1610,881,3.0
1610,220,3.0
1610,866,2.0
1619,518,6.0
1619,990,5.8
1619,499,5.0
1619,220,5.0
1619,548,4.0
1619,882,3.5
1453,344,5.5
1453,224,3.0
1453,750,3.0
1451,460,7.0
1451,750,7.0
1451,413,6.0
1451,230,5.0
1451,743,4.0
1451,894,4.0
1368,168,7.0
1368,200,5.0
1368,888,5.0
1368,220,4.0
1368,882,3.0
1368,849,2.0
1318,869,6.0
1318,436,6.0
1318,743,5.0
1318,460,5.0
1318,451,5.0
1318,191,4.0
1320,862,7.0
1320,968,6.0
1320,201,6.0
1320,939,6.0
1320,451,6.0
1320,743,5.0
1320,863,4.9
1320,750,3.0
1320,181,3.0
1343,848,5.0
1343,869,4.0
1343,882,4.0
1351,750,6.0
1351,422,6.0
1351,866,3.0
1351,220,3.0
1351,635,3.0
1355,188,6.3
1355,230,6.0
1355,436,6.0
1355,422,6.0
1355,451,6.0
1355,743,5.0
1355,191,5.0
1365,197,6.0
1365,451,6.0
1365,869,5.0
1365,499,5.0
1365,460,4.0
1365,866,3.0
1385,968,7.0
1385,481,6.0
1391,451,6.0
1391,436,5.0
1391,901,5.0
1391,188,5.0
1391,856,5.0
1391,743,4.0
1391,230,4.0
1391,460,4.0
1391,936,4.0
1409,12,5.0
1415,877,4.5
1424,220,6.0
1424,200,5.0
1424,426,5.0
1424,849,4.0
1424,866,2.0
1424,882,1.0
1424,291,1.0
1427,939,6.0
1427,862,5.5
1427,200,5.0
1427,930,5.0
1427,202,5.0
1427,980,4.0
1624,990,7.2
1624,220,5.0
1624,182,3.0
1750,599,7.0
1750,202,5.0
1750,771,5.0
1752,460,6.0
1752,881,5.0
1752,202,5.0
1752,220,5.0
1752,451,5.0
1752,935,4.0
1752,191,4.0
1752,894,2.0
1752,899,1.0
1775,426,7.0
1775,963,6.0
1775,980,5.0
1715,200,5.0
1715,481,5.0
1715,460,4.0
1715,866,4.0
1715,220,4.0
1715,849,4.0
1789,995,7.0
1789,220,4.0
1793,508,8.0
1793,525,7.0
1793,506,7.0
1793,539,7.0
1793,866,6.0
1793,518,6.0
1793,369,5.0
1802,939,5.0
1802,862,5.0
1802,451,5.0
1802,191,4.0
1802,750,4.0
1802,499,4.0
1802,942,4.0
1802,890,4.0
1802,436,4.0
1802,633,4.0
1802,980,3.0
1802,978,2.0
1812,380,6.5
1638,451,6.0
1638,741,5.0
1638,955,5.0
1638,886,5.0
1638,202,4.0
1638,962,4.0
1660,220,4.0
1660,980,3.0
1665,200,6.0
1665,220,5.0
1665,200,5.0
1688,220,6.0
6706,451,6.0
6706,633,6.0
6706,750,5.0
6706,220,5.0
6706,220,4.0
6706,220,3.0
6706,886,3.0
6712,499,5.0
6712,426,4.0
6712,675,3.8
6712,681,2.0
6713,499,4.5
6713,675,3.8
6713,681,2.0
6720,545,10.0
6720,508,7.0
6720,882,5.5
6720,550,5.0
6721,545,9.0
6721,508,8.0
6721,525,7.0
6721,550,5.0
6735,247,5.0
6735,220,3.0
6744,980,7.0
6744,503,6.0
6744,202,5.25
6765,518,7.0
6765,985,6.0
6765,369,6.0
6765,940,6.0
6771,124,7.0
6771,220,5.0
6774,513,7.0
6774,990,6.6
6774,525,6.0
6774,749,4.0
6774,220,4.0
6789,201,6.0
6789,207,6.0
6789,220,3.0
6792,589,8.0
6792,220,4.0
6792,426,1.0
6797,669,10.0
6797,426,6.0
6797,886,5.0
6699,532,8.0
6699,515,7.0
6699,499,6.0
6699,369,6.0
6699,542,4.0
6661,451,6.0
6661,460,5.0
6661,741,5.0
6661,968,4.5
6661,220,4.0
6661,738,1.0
6620,750,9.0
6620,939,7.0
6620,862,6.0
6620,187,4.0
6620,899,2.0
6625,504,7.0
6625,518,7.0
6625,220,5.0
6625,545,5.0
6625,550,4.0
6630,200,4.0
6665,886,9.0
6665,990,6.9
6665,220,6.0
6672,515,8.0
6672,503,7.0
6672,369,7.0
6672,539,7.0
6672,504,6.5
6675,903,6.0
6678,903,5.0
6680,750,10.0
6680,939,7.0
6680,903,6.0
6684,200,5.0
6684,220,4.0
6684,342,3.0
6687,324,7.0
6687,995,6.0
6687,882,6.0
6687,545,5.0
6687,220,4.0
6805,941,7.0
6805,990,6.6
6805,942,5.0
6805,220,5.0
6805,225,2.0
6806,220,5.0
6912,956,7.0
6912,881,7.0
6912,499,4.0
6912,601,4.0
6913,835,6.0
6913,995,5.0
6913,220,5.0
6920,324,9.8
6920,518,7.0
6920,161,6.0
6920,200,5.0
6920,369,5.0
6924,518,7.0
6924,220,4.0
6936,866,6.0
6936,220,5.0
6936,962,3.5
6936,899,2.0
6907,750,8.0
6907,419,7.0
6907,936,7.0
6907,220,4.0
6944,369,5.0
6944,200,4.0
6945,515,7.0
6945,518,5.0
6945,220,4.0
6959,675,3.8
6959,426,3.0
6959,681,2.0
6965,436,8.0
6965,499,4.5
6965,507,4.0
6965,675,3.8
6965,681,2.0
6809,220,6.0
6832,761,7.0
6832,220,5.0
6839,220,3.0
6842,990,7.0
6842,506,7.0
6842,987,7.0
6842,815,6.0
6842,924,6.0
6842,518,6.0
6842,995,5.0
6842,903,5.0
6842,277,4.0
6848,886,5.0
6851,201,5.0
6869,197,4.0
6869,900,4.0
6880,899,10.0
6880,443,6.0
6880,750,5.0
6880,451,2.0
6880,460,1.0
6880,866,1.0
6880,426,1.0
6883,23,7.0
6883,882,6.0
6883,681,4.0
6883,426,1.0
6886,852,7.0
6886,980,3.0
6886,220,1.0
6890,545,8.0
6890,355,8.0
6890,508,7.0
6890,924,7.0
6890,369,6.0
6892,225,7.0
6892,924,7.0
6892,882,4.5
6892,220,4.0
6892,508,2.0
6896,515,7.0
6896,518,6.0
6896,369,6.0
6896,220,4.0
6574,955,5.0
6981,200,5.0
6981,961,5.0
6981,499,4.0
6981,675,3.8
6981,681,2.0
6109,741,6.0
6109,750,5.0
6109,220,4.0
6124,924,7.0
6124,993,7.0
6124,866,5.0
6125,546,6.5
6125,866,5.0
6129,839,7.0
6129,924,6.0
6129,995,5.0
6130,175,7.0
6130,993,7.0
6132,220,6.0
6132,200,5.0
6132,980,4.0
6132,380,3.0
6146,839,10.0
6146,515,8.0
6146,369,7.0
6152,451,5.0
6152,418,3.0
6153,504,6.0
6153,200,5.0
6153,369,5.0
6153,839,5.0
6153,882,4.0
6153,866,3.0
6153,831,2.0
6194,980,3.0
6219,750,7.0
6219,862,6.5
6219,900,5.0
6219,777,5.0
6219,963,5.0
6219,980,5.0
6219,421,3.0
6221,200,6.0
6228,220,4.0
6231,426,1.0
6232,422,6.0
6232,220,6.0
6232,962,5.0
6245,924,5.5
6245,200,4.0
6245,972,4.0
6245,220,3.0
6268,216,6.5
6042,550,9.0
6042,508,8.0
6042,515,8.0
6042,839,8.0
6042,815,7.0
6042,999,7.0
6042,995,6.0
6042,518,6.0
6042,220,4.0
6333,324,5.0
6333,980,5.0
6333,220,4.0
6333,665,1.0
6338,560,8.0
6338,504,7.0
6338,882,6.5
6338,198,6.0
6338,369,5.0
6456,839,9.0
6456,508,8.0
6456,525,7.0
6456,538,7.0
6456,995,6.0
6456,835,5.0
6475,963,6.0
6475,499,5.0
6475,903,3.0
6486,669,10.0
6486,748,5.0
6486,866,2.0
6486,220,1.0
6449,520,7.0
6449,767,2.0
6524,436,5.0
6526,200,7.0
6567,990,6.7
6567,220,6.0
6453,953,7.0
6448,990,6.7
6448,748,5.0
6386,193,7.5
6386,196,5.0
6386,481,5.0
6386,451,5.0
6386,741,4.0
6386,189,4.0
6386,649,4.0
6386,230,3.0
6386,460,3.0
6346,993,6.5
6346,503,6.0
6350,990,6.5
6350,436,5.0
6350,869,5.0
6364,675,3.8
6364,508,3.0
6364,681,2.0
6367,167,6.0
6367,436,5.0
6367,862,5.0
6367,200,5.0
6395,748,6.0
6395,980,6.0
6395,990,5.9
6395,220,4.0
6397,669,7.0
6397,200,5.0
6400,886,7.0
6400,900,6.0
6400,214,4.0
6412,436,4.0
6412,980,2.0
6414,460,8.0
6414,750,7.0
6414,451,7.0
6414,881,6.0
6414,903,6.0
6414,146,6.0
6414,276,6.0
6414,436,5.0
6414,771,5.0
6417,161,5.0
6426,225,8.0
6426,750,6.0
6426,200,5.0
6426,220,4.0
6983,750,8.0
6983,422,7.0
6983,460,7.0
6983,451,7.0
6983,936,6.0
6983,220,5.0
6983,148,2.0
7558,220,6.0
7558,369,6.0
7680,426,5.0
7680,980,5.0
7680,220,4.0
7683,741,7.0
7683,481,6.0
7683,750,6.0
7683,866,6.0
7683,936,6.0
7683,969,5.0
7683,970,5.0
7683,940,3.5
7683,744,2.0
7693,741,7.0
7693,231,5.0
7693,451,4.0
7693,738,2.0
7711,750,5.0
7711,220,4.0
7713,899,6.0
7713,460,6.0
7713,167,6.0
7713,504,5.0
7713,451,5.0
7713,955,3.5
7713,962,3.0
7713,968,1.5
7715,109,7.0
7715,864,6.9
7715,451,6.0
7715,744,4.0
7715,970,4.0
7715,969,3.0
7715,881,3.0
7715,202,2.0
7735,525,7.0
7735,545,7.0
7735,995,6.0
7735,504,6.0
7735,550,6.0
7746,457,3.0
7749,995,8.0
7749,525,8.0
7749,518,7.0
7749,839,6.0
7752,839,8.5
7752,545,8.0
7752,538,8.0
7752,525,7.0
7762,864,6.7
7762,460,6.0
7762,963,6.0
7762,750,6.0
7762,632,6.0
7762,451,5.0
7762,380,4.5
7762,810,4.0
7762,220,3.0
7779,533,10.0
7779,515,8.0
7779,924,7.0
7795,518,6.0
7795,506,6.0
7795,369,5.0
7795,220,3.0
7799,518,7.0
7799,882,4.5
7802,990,8.0
7802,749,5.0
7802,766,5.0
