25821,The Werewolves of Miller's Hollow,1.3166,8,18,9.595238095238095, '13', '14', '15', '16', '17',https://cf.geekdo-images.com/gBxf-8tL9SnYglYY7dEpJA__original/img/wnY8qstdl7kDu7pTOY72gYGzaUk=/0x0/filters:format(jpeg)/pic510856.jpg,1102,21926,21926,21926,21926,21926,21926
3737,Operation,1.1132,1,6,5.535714285714286,80,212,10,10,10,21926,866,0,0,0,0,0,0
5894,Twister,1.0887,2,4,5.5,72,248,10,10,10,636,21926,0,0,0,0,0,0
131933,KerFlip!,1.25,2,4,8.0,15,15,15,8,100,0,0,0,0,0,0,0,0
147681,Black Stories: Shit Happens Edition,1.0,2,15,12.0,20,20,20,12,100,0,0,0,0,0,0,0,0
151396,Bigfoot,1.8571,2,2,10.0,15,15,15,12,100,0,0,0,0,0,0,0,0
156722,Reglamentacja: Gra na Kartki,1.2857,3,5,9.0,30,30,30,10,100,0,0,0,0,0,0,0,0
160762,Oni,1.625,3,6,10.0,30,30,30,8,100,0,0,0,0,0,0,0,0
166858,Villainous Vikings (Second Edition),2.5,3,5,10.0,60,60,60,13,100,0,0,0,0,0,0,0,0
173005,Gondola,1.2222,2,5,8.0,60,30,60,8,100,0,0,0,0,0,0,0,0
175090,Game of Crowns,2.0,4,9,10.0,45,45,45,14,100,0,0,0,0,0,0,0,0
181245,OMG,1.25,2,6,8.0,20,10,20,8,100,0,0,0,0,0,0,0,0
183360,Legends of Draxia,2.0,2,6,11.0,60,30,60,12,100,0,0,0,0,0,0,0,0
195,NASCAR Champions,1.1111,2,5,6.0,30,30,30,8,100,0,0,0,0,0,0,0,0
2099,Online: Internet Card Game,1.3333,2,6,10.0,60,60,60,6,100,0,0,0,0,0,0,0,0
214970,ORE-SOME,2.0,2,4,8.0,60,40,60,8,100,0,0,0,0,0,0,0,0
220478,BARPIG,1.5,3,7,10.0,60,30,60,13,100,0,0,0,0,0,0,0,0
226170,Advanced Guildhall Fantasy: The Gathering,2.0,2,4,,45,30,45,10,100,0,0,0,0,0,0,0,0
226354,Słowny Ninja,1.0,1,8,8.0,20,10,20,8,100,0,0,0,0,0,0,0,0
22839,Trivial Pursuit: DVD,1.5833,2,6,,90,90,90,12,100,0,0,0,0,0,0,0,0
235113,30 Seconds: Everyday Life,1.25,3,28,10.0,30,30,30,12,100,0,0,0,0,0,0,0,0
255702,Cool Runnings,1.0,2,4,8.0,30,30,30,8,100,0,0,0,0,0,0,0,0
264638,5x5 City,1.6667,1,4,8.0,30,30,30,8,100,0,0,0,0,0,0,0,0
27387,Bungee,1.125,2,5,8.0,30,30,30,8,100,0,0,0,0,0,0,0,0
275214,Among Thieves,1.3333,3,8,,45,30,45,14,100,0,0,0,0,0,0,0,0
285570,Decipher,1.25,2,4,6.0,30,30,30,10,100,0,0,0,0,0,0,0,0
299122,Machina Arcana (Second Edition): Premium Edition,3.6667,1,4,14.0,150,150,150,13,100,0,0,0,0,0,0,0,0
313274,Alhambra: Roll & Write,1.5,1,5,8.0,45,30,45,8,100,0,0,0,0,0,0,0,0
313536,Pop-Tarts Game,1.0,2,6,,15,15,15,13,100,0,0,0,0,0,0,0,0
325477,Otto Game Over,1.4,1,4,7.0,30,15,30,8,100,0,0,0,0,0,0,0,0
337929,Disney Gargoyles: Awakening,1.5,2,5,,0,0,0,10,100,0,0,0,0,0,0,0,0
341284,Dungeon Lite: Orcs and Knights,2.5,1,4,10.0,120,90,120,14,100,0,0,0,0,0,0,0,0
6509,The Oilman Game,2.5,2,8,12.0,120,120,120,10,100,0,0,0,0,0,0,0,0
6668,Bibleopoly,1.4,2,6,14.0,60,60,60,8,100,0,0,0,0,0,0,0,0
6868,Hear Me Out,1.4167,3,6,12.0,60,60,60,12,100,0,0,0,0,0,0,0,0
70488,GloBall,1.1818,2,6,6.666666666666667,30,30,30,7,100,0,0,0,0,0,0,0,0
79216,Plateau X,2.0,2,4,,20,20,20,10,100,0,0,0,0,0,0,0,0
8383,Thirty Years War,2.0625,1,2,,120,120,120,12,100,0,0,0,0,0,0,0,0
8393,Monopoly: NHL,1.8333,3,8,,120,120,120,8,100,0,0,0,0,0,0,0,0
89928,LEGO Banana Balance,1.1429,2,4,6.0,5,5,5,6,100,0,0,0,0,0,0,0,0
36560,Click Clack,1.0,2,4,3.0,20,20,20,5,100,0,0,0,0,0,0,0,1
7334,Knockout,1.2222,2,8,4.0,30,30,30,7,100,0,0,0,0,0,0,0,1
16052,Merlin,1.6667,1,2,8.0,1,1,1,7,100,0,0,0,0,0,1,0,0
4578,UNO Wild Tiles,1.0909,2,4,8.0,10,10,10,8,100,0,0,0,0,0,1,0,0
88113,Isaac,2.3333,2,2,7.25,15,15,15,8,100,0,0,0,0,0,1,0,0
1310,Auf Achse: Das Kartenspiel,1.7273,2,5,8.0,30,30,30,8,100,0,0,0,1,0,0,0,0
11694,Great War at Sea: Cruiser Warfare,2.6471,2,4,13.333333333333334,30,30,30,12,100,0,0,1,0,0,0,0,0
12135,Drive on Stalingrad (Second Edition),2.2857,2,4,,120,120,120,12,100,0,0,1,0,0,0,0,0
158888,Race to Berlin,2.8,2,2,14.0,150,150,150,14,100,0,0,1,0,0,0,0,0
193725,Blood & Plunder,3.0,2,2,14.5,90,60,90,12,100,0,0,1,0,0,0,0,0
2599,Valkenburg Castle,2.0833,2,2,16.0,120,120,120,10,100,0,0,1,0,0,0,0,0
3160,Holy War,2.0667,2,2,,90,90,90,12,100,0,0,1,0,0,0,0,0
3465,Black Hole,1.7,2,2,,30,30,30,10,100,0,0,1,0,0,0,0,0
6086,Okinawa: The Bloodiest Battle of the Pacific Ocean,3.0526,2,2,14.8,240,240,240,12,100,0,0,1,0,0,0,0,0
674,J.U.M.P. Into the Unknown,2.7778,1,4,10.0,120,120,120,10,100,0,0,1,0,0,0,0,0
69292,Guardians of Graxia,3.0,1,2,11.0,45,45,45,10,100,0,0,1,0,0,0,0,0
94375,The Great Game: Rival Empires in Central Asia 1837-1886,2.0833,2,2,16.0,180,120,180,0,100,0,0,1,0,0,0,0,0
1208,1851: Kentucky & Tennessee,3.2727,3,5,,180,180,180,14,100,0,1,0,0,0,0,0,0
1367,Grand National Derby,1.7143,2,5,8.0,30,30,30,10,100,0,1,0,0,0,0,0,0
13642,Louis XIV,3.0055,2,4,11.846153846153847,706,733,100,75,100,21926,21926,0,1,0,0,0,0
159508,AquaSphere,3.6919,2,4,12.5,1188,370,100,100,100,21926,21926,0,1,0,0,0,0
171623,The Voyages of Marco Polo,3.1825,2,4,11.666666666666666,4625,1030,100,40,100,21926,21926,0,1,0,0,0,0
181796,The Prodigals Club,3.2558,2,5,11.75,1064,86,100,40,100,21926,21926,0,1,0,0,0,0
193558,The Oracle of Delphi,3.0,2,4,10.833333333333334,1170,121,100,70,100,21926,21926,0,1,0,0,0,0
242804,Lowlands,3.0972,2,4,12.666666666666666,1663,72,100,50,100,21926,21926,0,1,0,0,0,0
304420,Bonfire,3.644,1,4,12.521739130434783,1924,191,100,70,100,21926,21926,0,1,0,0,0,0
31594,In the Year of the Dragon,3.0985,2,5,12.08,1908,934,100,75,100,21926,21926,0,1,0,0,0,0
55670,Macao,3.138,2,4,12.4,2337,529,100,50,100,21926,21926,0,1,0,0,0,0
70512,Luna,3.3333,1,4,12.0,1391,303,100,60,100,21926,21926,0,1,0,0,0,0
124361,Concordia,3.0185,2,5,11.679012345679013,1618,9159,1294,100,100,21926,21926,21926,0,1,0,0,0
232524,Welcome to Dino World,2.28,2,75,10.571428571428571,70,40,70,12,1000,0,0,0,0,0,0,0,0
329841,Ticket to Ride: Europe – 15th Anniversary,1.8571,2,5,8.666666666666666,60,30,60,8,1000,0,0,0,0,0,0,0,0
8552,I Go!,1.4823,2,4,8.4,30,30,30,8,1001,0,0,0,1,0,0,0,0
113819,Tenzi,1.0,2,4,5.333333333333333,5,1,5,7,1001,0,0,0,1,0,0,1,0
4370,Fische Fluppen Frikadellen,2.5056,2,5,10.5,90,90,90,10,1001,0,1,0,0,0,0,0,0
22497,Straw,1.0395,2,6,6.714285714285714,30,30,30,8,1002,0,0,0,1,0,0,0,0
153497,This Town Ain't Big Enough for the 2-4 of Us,1.3529,2,4,7.0,15,15,15,8,1002,0,0,0,1,0,1,0,0
84,Rommel in the Desert,3.4183,2,2,14.0,150,150,150,12,1003,0,0,1,0,0,0,0,0
200890,Pixie Queen,3.1364,2,5,13.0,120,60,120,12,1003,0,1,0,0,0,0,0,0
257501,KeyForge: Call of the Archons,2.4709,2,2,10.16326530612245,45,15,45,14,10033,0,0,0,0,1,0,0,0
130680,iKNOW,1.4865,2,6,13.714285714285714,60,60,60,15,1004,0,0,0,0,0,0,1,0
13713,Solitaire,1.5149,1,1,7.0,15,15,15,6,1004,0,0,0,0,0,1,0,0
28086,Risk Express,1.1695,2,6,6.111111111111111,20,20,20,8,1004,0,0,0,1,0,0,0,0
1431,War at Sea (Second Edition),1.9474,2,2,11.538461538461538,120,120,120,12,1004,0,0,1,0,0,0,0,0
142057,Carcassonne Big Box,2.3125,2,5,8.0,45,45,45,8,1006,0,0,0,0,0,0,0,0
7262,Top Trumps,1.0526,2,6,5.6,20,20,20,6,1006,0,0,0,1,0,0,0,1
17851,Pizza Box Football,2.0076,1,2,9.75,60,60,60,12,1006,1,0,0,0,0,0,0,0
23985,Midgard,2.3689,3,5,9.5,60,60,60,12,1007,0,1,0,0,0,0,0,0
176803,Overseers,2.037,3,6,12.333333333333334,45,30,45,12,1008,0,0,0,0,0,0,0,0
730,Breakout: Normandy,3.3913,2,2,14.555555555555555,240,240,240,12,1009,0,0,1,0,0,0,0,0
126168,Oh no... INVASION!!!,1.8,3,5,8.0,30,30,30,12,101,0,0,0,0,0,0,0,0
131006,Evil Intent,2.4167,2,6,,60,60,60,12,101,0,0,0,0,0,0,0,0
1559,Wabbit's Wevenge,1.6,2,4,,120,120,120,12,101,0,0,0,0,0,0,0,0
173270,Ogre / G.E.V.,2.0,1,3,,120,30,120,10,101,0,0,0,0,0,0,0,0
175263,4 the Birds,1.0,2,6,8.0,30,20,30,8,101,0,0,0,0,0,0,0,0
176193,Ocean Labyrinth,1.1667,2,4,5.0,30,20,30,7,101,0,0,0,0,0,0,0,0
176601,Dead of Winter: Tabletop Edition,2.8571,2,5,14.0,120,60,120,13,101,0,0,0,0,0,0,0,0
183402,Space Planets,1.4,2,4,5.0,15,15,15,6,101,0,0,0,0,0,0,0,0
184207,Het Koninkrijk Dominion,1.7143,2,4,8.0,20,20,20,10,101,0,0,0,0,0,0,0,0
191681,Lagoonies,1.0,2,4,4.333333333333333,20,20,20,5,101,0,0,0,0,0,0,0,0
191901,Clonk!,1.5,2,4,8.0,30,30,30,8,101,0,0,0,0,0,0,0,0
193488,Airlines,3.0,2,4,,60,60,60,10,101,0,0,0,0,0,0,0,0
193584,The Last Garden,2.3333,2,4,10.0,45,30,45,13,101,0,0,0,0,0,0,0,0
193912,End of the Line,2.0,3,5,,80,70,80,13,101,0,0,0,0,0,0,0,0
195163,Spy Tricks,1.5,3,4,,0,0,0,0,101,0,0,0,0,0,0,0,0
199530,Commissioner Victor: The lost painting case,1.6,2,4,8.0,30,15,30,10,101,0,0,0,0,0,0,0,0
21634,Cincinnati,1.3077,3,6,,45,45,45,10,101,0,0,0,0,0,0,0,0
223222,Midnight Taboo,1.0,4,99,18.0,20,20,20,18,101,0,0,0,0,0,0,0,0
23292,Gold Thief,1.5,2,5,8.0,5,5,5,8,101,0,0,0,0,0,0,0,0
23695,Robot Face Race,1.0,2,4,4.25,15,15,15,4,101,0,0,0,0,0,0,0,0
238700,Lanzeloth,1.6667,2,6,5.0,30,20,30,7,101,0,0,0,0,0,0,0,0
246315,Okavango,1.6667,2,4,10.0,0,45,0,10,101,0,0,0,0,0,0,0,0
247963,Fist of Dragonstones: The Tavern Edition,2.0,3,6,10.0,60,45,60,8,101,0,0,0,0,0,0,0,0
257955,3x8,1.25,2,4,7.0,0,30,0,8,101,0,0,0,0,0,0,0,0
258070,Alice,1.75,2,4,,40,35,40,10,101,0,0,0,0,0,0,0,0
276205,Philosophia: Dare to be Wise,2.75,1,6,14.0,120,45,120,14,101,0,0,0,0,0,0,0,0
299838,The Belgian Beers Race,2.625,2,4,,150,60,150,14,101,0,0,0,0,0,0,0,0
310888,Bobail,2.0,2,2,8.0,15,15,15,8,101,0,0,0,0,0,0,0,0
32820,Strut!,2.0833,2,5,12.0,20,20,20,0,101,0,0,0,0,0,0,0,0
331635,Kameloot,1.3333,3,6,8.0,25,20,25,8,101,0,0,0,0,0,0,0,0
35254,Monopoly: Indiana Jones,1.5714,2,6,8.0,180,180,180,8,101,0,0,0,0,0,0,0,0
3694,Great Medieval Battles: Four Battles from the Middle Ages,2.3077,2,2,12.0,240,240,240,12,101,0,0,0,0,0,0,0,0
38337,Fishing for Terrorists Version 2.0,1.1429,2,6,10.0,30,30,30,6,101,0,0,0,0,0,0,0,0
406,Meteo,2.3,2,4,10.0,90,90,90,10,101,0,0,0,0,0,0,0,0
42057,Utopian Rummy,1.5294,2,2,8.0,30,30,30,10,101,0,0,0,0,0,0,0,0
54559,Bacchus,1.2857,3,5,,30,20,30,10,101,0,0,0,0,0,0,0,0
80296,Geistertreppe: Das Kartenspiel,1.1429,2,5,4.0,10,10,10,5,101,0,0,0,0,0,0,0,0
82976,Key West,2.5556,3,5,10.0,60,60,60,12,101,0,0,0,0,0,0,0,0
90919,PRRRT...,1.4444,3,7,12.0,15,15,15,8,101,0,0,0,0,0,0,0,0
91831,Got 'Em!,1.3333,2,4,8.0,30,30,30,8,101,0,0,0,0,0,0,0,0
9619,Ex Libris,2.1,4,8,13.0,30,30,30,0,101,0,0,0,0,0,0,0,0
997,Canaletto,1.8333,3,4,11.0,45,30,45,12,101,0,0,0,0,0,0,0,0
12996,Quips,1.0,2,4,2.8333333333333335,20,20,20,3,101,0,0,0,0,0,0,0,1
18464,White Rabbit,1.0,2,4,4.5,15,15,15,5,101,0,0,0,0,0,0,0,1
23657,Ahoy Treasures!,1.1,2,4,4.0,20,20,20,5,101,0,0,0,0,0,0,0,1
21703,Mana,2.1111,2,2,,30,10,30,8,101,0,0,0,0,0,1,0,0
25567,Mozaika,1.7778,3,5,9.0,30,30,30,8,101,0,0,0,0,0,1,0,0
162391,Archaeologia,2.1667,2,4,8.8,40,40,40,8,101,0,0,0,1,0,0,0,0
134283,1914: Serbien Muss Sterbien,4.0,2,2,16.0,360,360,360,14,101,0,0,1,0,0,0,0,0
136890,Hold the Line:  Frederick's War,1.875,1,2,16.0,60,60,60,10,101,0,0,1,0,0,0,0,0
146207,Dead Man's Hand,2.1429,2,6,12.0,45,45,45,11,101,0,0,1,0,0,0,0,0
256939,Zeppelin Raider: Imperial German Naval Airships,2.6667,1,1,15.2,300,90,300,12,101,0,0,1,0,0,0,0,0
2743,Starfall,3.0625,1,4,16.0,180,180,180,12,101,0,0,1,0,0,0,0,0
2885,C.V.: A Game of the Battle of Midway,3.75,2,4,16.0,1200,300,1200,0,101,0,0,1,0,0,0,0,0
3523,Decision At Kasserine: Rommel's Last Chance,3.1176,1,4,12.0,300,300,300,12,101,0,0,1,0,0,0,0,0
38870,Pensacola,3.3,2,2,14.0,360,360,360,0,101,0,0,1,0,0,0,0,0
4049,Hammer's Slammers,2.6154,1,4,14.0,120,120,120,12,101,0,0,1,0,0,0,0,0
4500,Like Lions They Fought,2.5833,2,2,,120,120,120,12,101,0,0,1,0,0,0,0,0
5862,Frigate: Sea War in the Age of Sail,3.1333,2,2,,120,120,120,12,101,0,0,1,0,0,0,0,0
85147,Wings of the Motherland,4.25,2,8,15.5,240,60,240,14,101,0,0,1,0,0,0,0,0
1480,Imperator,2.1,1,5,,180,180,180,12,101,0,1,1,0,0,0,0,0
93895,Dwarf King's Hold: Dead Rising,2.6923,2,2,10.0,45,45,45,10,101,1,0,0,0,0,0,0,0
7712,Cluedo  Passport to Murder,1.8,2,6,8.0,30,30,30,8,101,21926,0,0,0,0,0,0,0
16499,Architekton,1.6218,2,2,8.0,45,30,45,8,1010,0,1,0,0,0,0,0,0
41186,Monopoly City,2.1111,2,6,9.75,75,75,75,8,1011,0,0,0,1,0,0,0,0
301716,Glasgow,2.1379,2,2,8.666666666666666,30,30,30,10,1011,0,1,0,0,0,0,0,0
221769,Bios: Megafauna (Second Edition),4.4818,1,4,14.222222222222221,180,90,180,12,1011,1,1,0,0,0,0,0,0
9609,War of the Ring,3.8469,2,4,12.88888888888889,120,120,120,12,10115,1,0,0,0,0,0,0,0
144728,Adventure Time Card Wars: Finn vs. Jake,1.7073,2,2,9.857142857142858,30,30,30,10,1012,0,0,0,0,1,0,0,0
17419,CATAN 3D Collector's Edition,2.6583,3,4,8.5,45,45,45,10,1013,0,0,0,0,0,0,0,0
174837,Sol: Last Days of a Star,2.8649,1,5,10.0,90,45,90,10,1013,0,1,0,0,0,0,0,0
42743,Opera,3.2348,2,4,12.0,90,90,90,12,1013,0,1,0,0,0,0,0,0
177965,Rush & Bash,1.4211,2,6,5.909090909090909,30,30,30,7,1015,0,0,0,1,0,0,0,0
2578,Phase 10 Dice,1.1515,1,8,7.0,30,30,30,8,1015,0,0,0,1,0,0,0,0
40529,Cosmic Encounter,2.6349,3,6,13.0,60,60,60,0,1015,1,1,0,0,0,0,0,0
181494,CVlizations,1.875,2,5,9.428571428571429,60,45,60,10,1016,0,0,0,1,0,0,0,0
120605,Neuroshima: Convoy,2.6122,2,2,11.0,40,30,40,10,1016,0,1,0,0,0,0,0,0
90041,Principato,2.2836,2,4,10.8,90,45,90,10,1016,0,1,0,0,0,0,0,0
1044,Gunslinger,3.2927,2,7,13.666666666666666,90,90,90,12,1016,1,0,1,0,0,0,0,0
193927,Vanuatu (Second Edition),3.3415,2,5,12.444444444444445,90,60,90,12,1017,0,0,0,0,0,0,0,0
149853,Bullfrogs,1.8788,2,4,9.5,40,20,40,8,1018,0,0,0,1,0,0,0,0
22864,Zeus on the Loose,1.1266,2,5,6.9375,15,15,15,8,1018,0,0,0,1,0,0,0,0
247160,Dinosaur Tea Party,1.2941,3,5,5.25,30,15,30,7,1018,0,0,0,1,0,0,0,0
1613,Ghost Castle,1.122,2,4,5.2727272727272725,45,45,45,6,1019,0,0,0,0,0,0,0,1
109451,A Fistful of Penguins,1.3418,1,6,9.333333333333334,15,15,15,8,1019,0,0,0,1,0,0,0,0
11160,Think: Memo Crime,1.8182,2,6,,90,30,90,16,102,0,0,0,0,0,0,0,0
136238,ROFL!,1.0,3,7,13.0,45,30,45,13,102,0,0,0,0,0,0,0,0
137348,The Princess Bride: Prepare to Die,1.0,3,10,4.0,15,15,15,8,102,0,0,0,0,0,0,0,0
145470,Don Capollo,1.5,3,6,15.0,45,45,45,14,102,0,0,0,0,0,0,0,0
156945,The Front Nine,2.1,2,4,8.0,45,45,45,10,102,0,0,0,0,0,0,0,0
172465,Tabletop Pathologic,3.2,2,4,11.0,80,40,80,16,102,0,0,0,0,0,0,0,0
177245,Cosmic Kaboom,1.5,2,4,8.0,30,20,30,12,102,0,0,0,0,0,0,0,0
182049,Taste of Poland,1.1667,2,5,8.0,20,20,20,8,102,0,0,0,0,0,0,0,0
186442,Pictopia: Star Wars Edition,1.0,2,6,6.0,40,20,40,7,102,0,0,0,0,0,0,0,0
191135,Vivarium,3.875,2,5,14.0,150,60,150,14,102,0,0,0,0,0,0,0,0
199913,Honeycombs,1.75,1,8,6.0,30,15,30,6,102,0,0,0,0,0,0,0,0
20050,Tekeli-li,1.5714,3,6,,30,30,30,10,102,0,0,0,0,0,0,0,0
204601,Final Act,2.0,2,2,9.0,70,50,70,10,102,0,0,0,0,0,0,0,0
21569,Adigma,1.625,2,10,10.0,90,90,90,14,102,0,0,0,0,0,0,0,0
222885,WOO,2.0,2,2,8.0,0,25,0,10,102,0,0,0,0,0,0,0,0
22666,Renaissance,2.6667,3,6,10.0,120,120,120,12,102,0,0,0,0,0,0,0,0
235899,Catham City,1.2857,2,6,8.666666666666666,60,20,60,12,102,0,0,0,0,0,0,0,0
24009,Battleship Command: Pirates of the Caribbean,1.2,2,2,9.0,30,30,30,8,102,0,0,0,0,0,0,0,0
245206,The X-Files: Circle of Truth,1.0,2,2,,0,0,0,0,102,0,0,0,0,0,0,0,0
246355,Dead & Breakfast,2.0,2,4,,40,20,40,6,102,0,0,0,0,0,0,0,0
252432,Zoo Break,2.5,2,5,,45,30,45,8,102,0,0,0,0,0,0,0,0
262370,Spiky Dastards,1.0,2,6,,25,10,25,14,102,0,0,0,0,0,0,0,0
274548,6 Castles,2.8,2,4,8.0,60,30,60,8,102,0,0,0,0,0,0,0,0
293579,Totemic,1.4286,1,2,8.0,30,15,30,14,102,0,0,0,0,0,0,0,0
316287,Quest,2.0,4,10,18.0,30,30,30,14,102,0,0,0,0,0,0,0,0
32245,Fortuna,1.1111,2,5,7.333333333333333,120,120,120,0,102,0,0,0,0,0,0,0,0
322562,Dice Throne: Season One ReRolled – Monk v. Paladin,2.0,2,2,,40,20,40,8,102,0,0,0,0,0,0,0,0
32288,Dou Dizhu,2.1111,3,4,8.0,30,30,30,0,102,0,0,0,0,0,0,0,0
3276,Skittles,1.0,2,4,5.0,30,30,30,6,102,0,0,0,0,0,0,0,0
36973,The Office DVD Board Game,1.0,2,6,12.0,60,60,60,13,102,0,0,0,0,0,0,0,0
37382,Monopoly: Wonder of The World,1.1429,2,8,5.0,90,90,90,8,102,0,0,0,0,0,0,0,0
38866,Im Wald da sind die Räuber,1.8889,2,4,,60,60,60,10,102,0,0,0,0,0,0,0,0
39704,Emu Ranchers,1.5714,2,2,,15,15,15,0,102,0,0,0,0,0,0,0,0
42636,Gemischtes Doppel,1.3333,1,6,11.0,30,30,30,16,102,0,0,0,0,0,0,0,0
4893,The Real Ghostbusters Game,1.25,2,4,7.0,30,30,30,6,102,0,0,0,0,0,0,0,0
5065,Fubi,1.0769,2,2,5.0,20,20,20,6,102,0,0,0,0,0,0,0,0
5248,The Lord of the Rings Tarot Deck and Card Game,1.4,2,6,,20,20,20,12,102,0,0,0,0,0,0,0,0
56022,Dice of the Living Dead,1.3077,1,1,,15,15,15,8,102,0,0,0,0,0,0,0,0
71402,CUPONK,1.125,1,0,8.0,15,15,15,6,102,0,0,0,0,0,0,0,0
86542,Taiga,1.1111,2,6,4.0,15,15,15,5,102,0,0,0,0,0,0,0,0
18498,Zimbbos!,1.1111,1,4,3.0,10,10,10,3,102,0,0,0,0,0,0,0,1
2094,4 First Games,1.0,2,6,3.0,15,10,15,3,102,0,0,0,0,0,0,0,1
264295,Fabulantica,1.75,2,5,5.5,25,25,25,6,102,0,0,0,0,0,0,0,1
8658,Monopoly: French,2.0,2,8,,90,90,90,8,102,0,0,0,0,0,0,0,1
206274,Single Card Game,1.0,2,8,4.0,5,5,5,5,102,0,0,0,0,0,0,1,0
21324,Abande,3.0,2,2,10.0,30,30,30,8,102,0,0,0,0,0,1,0,0
10262,The Chaco War,2.7059,2,2,,90,90,90,12,102,0,0,1,0,0,0,0,0
8327,Men At Arms,2.5,2,2,,120,120,120,12,102,0,0,1,0,0,0,0,0
8757,Nordkapp,3.2308,2,2,,240,240,240,12,102,0,0,1,0,0,0,0,0
144228,FUBA,2.6429,2,2,11.2,90,90,90,12,102,0,1,0,0,0,0,0,0
137201,Epic Death!,2.0909,2,5,12.5,30,30,30,12,102,1,0,0,0,0,0,1,0
5733,Star Wars Lightsaber Dueling,2.0,2,2,8.0,20,20,20,12,102,1,0,1,0,0,0,0,0
277597,Fast Sloths,2.1481,2,5,9.0,45,45,45,8,1020,0,0,0,1,0,0,0,0
5767,Mammoth Hunters,2.3451,3,5,9.333333333333334,90,90,90,10,1020,0,1,0,0,0,0,0,0
190639,Zany Penguins,1.4194,2,5,7.0,20,20,20,7,1021,0,0,0,1,0,0,0,0
485,Galloping Pigs,1.1413,2,5,5.0,30,30,30,6,1022,0,0,0,1,0,0,0,0
124847,1911 Amundsen vs Scott,1.7381,2,2,9.882352941176471,20,20,20,12,1022,1,0,0,1,0,0,0,0
150146,Rattlebones,1.5636,2,4,8.8,30,15,30,14,1023,0,0,0,1,0,0,0,0
1299,Trivial Pursuit: Genus IV,1.8143,2,6,15.333333333333334,90,90,90,15,1023,0,0,0,1,0,0,1,0
97,Conquest of the Empire,2.5244,2,6,12.25,240,180,240,10,1023,1,0,1,0,0,0,0,0
153425,North Wind,1.9434,2,4,8.0,60,60,60,10,1024,0,0,0,1,0,0,0,0
368,Relationship Tightrope,1.3407,3,5,8.5,30,30,30,8,1024,0,0,0,1,0,0,0,0
95,Igel Ärgern,1.379,2,6,6.285714285714286,30,30,30,8,1024,0,0,0,1,0,0,0,0
1302,Cosmic Wimpout,1.2243,2,7,8.285714285714286,20,20,20,7,1025,0,0,0,1,0,0,1,0
162263,Temporum,2.14,2,5,8.8,35,35,35,13,1025,0,1,0,0,0,0,0,0
238393,Monolith Arena,2.3929,2,4,9.333333333333334,45,30,45,10,1025,0,1,0,0,0,0,0,0
281466,Yedo: Deluxe Master Set,3.2571,1,5,13.0,90,60,90,12,1026,0,1,0,0,0,0,0,0
266219,Tiny Epic Zombies: Deluxe Edition,2.0667,1,5,14.0,30,30,30,14,1028,0,0,0,0,0,0,0,0
255615,GoodCritters,1.4167,4,8,10.0,45,30,45,12,1028,0,0,0,0,0,0,1,0
103843,Fandooble,1.0,2,6,8.0,30,30,30,8,103,0,0,0,0,0,0,0,0
10831,Vapor's Gambit,1.8,2,6,,20,20,20,6,103,0,0,0,0,0,0,0,0
1171,Ricochet,1.2857,2,5,,10,10,10,10,103,0,0,0,0,0,0,0,0
1247,Gangland!,2.4444,3,8,,60,60,60,12,103,0,0,0,0,0,0,0,0
125022,Stratopolis,1.8182,2,2,8.0,20,10,20,8,103,0,0,0,0,0,0,0,0
133620,Yay!,1.0909,2,4,8.0,45,15,45,8,103,0,0,0,0,0,0,0,0
140236,Convert,2.1429,1,2,4.0,10,10,10,6,103,0,0,0,0,0,0,0,0
146864,NFL Rush Zone,1.0,2,6,5.0,20,20,20,7,103,0,0,0,0,0,0,0,0
148940,Kings Under Mountains,2.0,2,4,10.0,45,30,45,10,103,0,0,0,0,0,0,0,0
155314,Strike A Pose,1.25,3,14,,50,50,50,10,103,0,0,0,0,0,0,0,0
156453,Tutti Frutti,1.0,2,6,3.5,10,10,10,4,103,0,0,0,0,0,0,0,0
172064,Rally Up!,1.1111,2,8,4.0,10,10,10,6,103,0,0,0,0,0,0,0,0
174988,4 en Letras,1.1667,1,16,,15,5,15,5,103,0,0,0,0,0,0,0,0
182259,Creepy Falls,2.8571,2,5,12.0,90,90,90,12,103,0,0,0,0,0,0,0,0
18499,Fuldrigger,2.0,2,4,10.5,90,60,90,7,103,0,0,0,0,0,0,0,0
188885,Grasse,2.4615,2,4,14.0,90,60,90,14,103,0,0,0,0,0,0,0,0
1907,International Movie Maker,1.3846,2,6,8.0,90,90,90,8,103,0,0,0,0,0,0,0,0
193831,ColorFox,1.0,2,4,5.75,15,15,15,6,103,0,0,0,0,0,0,0,0
216282,Critters Below,2.2222,1,6,12.666666666666666,60,30,60,14,103,0,0,0,0,0,0,0,0
227582,Cthulhu: Rise of the Cults,3.2,1,4,,120,90,120,14,103,0,0,0,0,0,0,0,0
239877,Wakening Lair,2.0,2,6,,40,30,40,14,103,0,0,0,0,0,0,0,0
242879,Ladrillazo,0.0,1,6,,90,60,90,18,103,0,0,0,0,0,0,0,0
251519,Efemeris,2.6667,2,4,,40,30,40,10,103,0,0,0,0,0,0,0,0
252712,Carrossel,2.5,2,4,10.0,45,30,45,8,103,0,0,0,0,0,0,0,0
269573,Dracarys Dice,1.0,2,5,4.5,15,10,15,10,103,0,0,0,0,0,0,0,0
270350,Fickle,1.75,3,5,12.0,30,12,30,12,103,0,0,0,0,0,0,0,0
